gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_value,cltv,tenure_group,avg_monthly_charge,charge_vs_avg,payment_ratio,total_services,cost_per_service,high_risk,engagement_score,tenure_x_contract,charge_x_risk,log_total_charges,log_monthly_charges,log_cltv
Female,Yes,No,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.45,2401.05,0,5990,Mature,88.92777777777779,21.688307539400824,1.02866139708245,3,28.816666666666663,2,0.8035714285714286,0,172.9,7.784077818409957,4.471067201464611,8.698013622083925
Female,No,No,No,11,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),53.8,651.55,0,5899,New,59.23181818181818,-10.96169246059918,1.1009631632308212,3,17.933333333333334,0,1.5813492063492065,11,0.0,6.480887764613537,4.00369019395397,8.68270762989381
Male,No,Yes,Yes,4,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),38.55,156.1,0,3824,New,39.025,-26.21169246059918,1.0123216601815823,2,19.275,1,2.341269841269841,0,38.55,5.056882545261575,3.677565694213663,8.249313746260636
Male,No,No,No,68,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.9,2796.35,0,6270,Loyal,41.12279411764706,-24.86169246059918,1.0306464691139614,2,19.95,2,1.2301587301587302,0,79.8,7.936427819445565,3.711130063048756,8.74369111054302
Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,70.05,0,2469,New,70.05,5.288307539400819,1.0,1,70.05,3,0.1567460317460317,0,210.15,4.263383854543109,4.263383854543109,7.8119734296220225
Female,No,No,No,18,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,407.05,0,2910,Growing,22.61388888888889,-44.66169246059918,1.125069098949696,1,20.1,0,1.3928571428571428,18,0.0,6.011389715915252,3.0492730404820207,7.976251943745623
Male,No,No,No,26,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.3,511.25,0,5712,Mature,19.66346153846154,-44.46169246059918,0.9686434255399772,1,20.3,3,0.503968253968254,0,60.900000000000006,6.238812787119009,3.05870707271538,8.650499558724462
Female,No,Yes,No,17,No,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),35.65,646.05,0,5977,Growing,38.002941176470586,-29.11169246059918,1.0660011550202129,2,17.825,2,1.5218253968253967,0,71.3,6.472423571267679,3.6014134283326604,8.695841342843883
Male,Yes,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),82.95,4903.15,0,5295,Loyal,83.1042372881356,18.188307539400824,1.001859400700851,4,20.7375,1,3.390873015873016,59,82.95,8.49783706442396,4.43022138352355,8.574707097616844
Male,No,No,No,30,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,55.65,1653.85,0,5445,Mature,55.12833333333333,-9.11169246059918,0.9906259359089548,3,18.55,1,2.845238095238095,60,55.65,7.411465649262526,4.036891987474015,8.602636673233706
Female,Yes,Yes,No,50,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,25.2,1306.3,0,4015,Loyal,26.126,-39.561692460599176,1.0367460317460315,1,25.2,1,2.837301587301587,50,25.2,7.175719220567815,3.265759410767051,8.298041661371565
Male,No,No,No,9,No,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,50.8,463.6,0,5535,New,51.51111111111111,-13.96169246059918,1.0139982502187228,4,12.7,0,1.6964285714285714,9,0.0,6.141176820336309,3.947390149265437,8.619027497297505
Female,No,Yes,Yes,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.65,60.65,0,4943,New,20.216666666666665,-45.11169246059918,1.0288379983036473,1,19.65,1,2.1845238095238093,0,19.65,4.121473229610353,3.027715319407042,8.505929999137527
Female,No,No,Yes,14,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.8,824.85,0,5962,Growing,58.91785714285714,-4.961692460599181,0.9852484472049692,3,19.933333333333334,2,1.623015873015873,0,119.6,6.716413158967099,4.107589788972121,8.693328989123106
Female,Yes,No,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.55,2094.65,0,2057,Mature,67.56935483870969,8.788307539400819,0.918685993728208,2,36.775,2,0.7162698412698413,0,147.1,7.647619046764605,4.311470041210748,7.629489916393995
Female,No,No,No,7,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,61.4,438.9,0,2845,New,62.7,-3.36169246059918,1.021172638436482,4,15.35,2,0.6686507936507936,0,122.8,6.086547428354674,4.133565275375382,7.953669778649798
Male,No,Yes,No,17,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.9,329.75,0,3526,Growing,19.397058823529413,-44.86169246059918,0.9747265740467044,1,19.9,0,2.378968253968254,17,0.0,5.801362802995065,3.039749158970765,8.168202930236053
Male,No,Yes,Yes,32,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.45,674.55,0,4363,Mature,21.0796875,-45.311692460599176,1.083788560411311,1,19.45,2,2.587301587301587,0,38.9,6.515527173905968,3.017982882488811,8.381144346952961
Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,81.5,162.55,0,4267,New,81.275,16.73830753940082,0.997239263803681,2,40.75,1,0.3134920634920635,0,81.5,5.097118753984393,4.412798293340635,8.358900612421644
Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.55,7887.25,0,5723,Loyal,109.54513888888889,44.78830753940082,0.9999556265530708,6,18.258333333333333,0,5.857142857142857,144,0.0,8.973129589492205,4.705467907303455,8.652423140676342
Female,No,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.4,1972.35,0,4331,Mature,73.05,9.638307539400827,0.9818548387096772,2,37.2,1,2.6607142857142856,0,74.4,7.587487885120221,4.32280727501391,8.37378460812088
Male,No,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.9,490.55,0,5335,New,70.07857142857144,10.138307539400827,0.9356284569902726,2,37.45,3,0.3829365079365079,0,224.7,6.197563663812933,4.329416684401584,8.58223158759546
Male,No,Yes,Yes,11,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.65,683.25,0,2136,New,62.11363636363637,-5.11169246059918,1.0413015316619676,3,19.883333333333333,2,2.581349206349206,0,119.3,6.5283233479207885,4.105119635390059,7.667158255319148
Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.45,8058.85,0,4754,Loyal,111.92847222222224,45.68830753940082,1.013385896081686,6,18.40833333333333,1,5.857142857142857,144,110.45,8.994650224905662,4.713576059831878,8.46695197497949
Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.45,294.45,0,4093,New,73.6125,9.688307539400824,0.9887508394895904,1,74.45,3,0.1984126984126984,0,223.35,5.688499617791684,4.323470185213858,8.317277766221235
Female,No,No,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,24.55,1719.15,0,4555,Loyal,24.213380281690142,-40.21169246059918,0.9862884025128368,1,24.55,1,3.128968253968254,142,24.55,7.450166775307315,3.2406373166497136,8.424200324567073
Male,No,Yes,Yes,47,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.55,1160.45,0,3629,Mature,24.690425531914894,-40.21169246059918,1.0057199809333968,1,24.55,0,4.795634920634921,94,0.0,7.057424503500842,3.2406373166497136,8.196987927258897
Male,Yes,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,90.65,5199.8,0,5636,Loyal,91.22456140350876,25.888307539400827,1.006338239420946,4,22.6625,2,3.3630952380952377,57,181.3,8.556567738890259,4.517976974285714,8.637107288081575
Male,Yes,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),105.05,5163.3,0,5324,Loyal,103.266,40.28830753940082,0.9830176106615898,5,21.01,1,4.408730158730159,100,105.05,8.5495248447795,4.663910681010692,8.580167990577626
Male,No,No,No,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.45,162.3,0,5624,New,20.2875,-44.311692460599176,0.9920537897310514,1,20.45,2,0.2539682539682539,0,40.9,5.095588999976419,3.065724645374026,8.63497622707262
Female,No,Yes,Yes,48,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.55,883.35,0,5461,Mature,18.403125,-45.21169246059918,0.9413363171355498,1,19.55,0,4.80952380952381,96,0.0,6.784852911880803,3.022860940942244,8.60557030203365
Female,No,No,No,70,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.7,1341.5,0,6072,Loyal,19.164285714285715,-45.061692460599176,0.9728063814358232,1,19.7,0,2.115079365079365,70,0.0,7.20228882638302,3.030133700271324,8.711607995897575
Male,No,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.45,70.45,0,2706,New,70.45,5.6883075394008245,1.0,5,14.09,2,1.7281746031746033,0,140.9,4.268997904375876,4.268997904375876,7.903596289614301
Male,No,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,659.45,0,2512,New,82.43125,20.888307539400827,0.9624197314652656,2,42.825,2,1.3968253968253967,0,171.3,6.492921420869872,4.461877016161616,7.829232537543592
Male,No,Yes,Yes,60,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.55,1205.05,0,4020,Loyal,20.084166666666665,-44.21169246059918,0.9773317112733172,1,20.55,0,4.976190476190476,120,0.0,7.095105835797533,3.070375816549757,8.299285906897275
Male,No,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,97.95,4917.9,0,4301,Loyal,100.36530612244896,33.188307539400824,1.0246585617401631,4,24.4875,2,4.251984126984127,49,195.9,8.500840207253466,4.594614672048575,8.366835309827675
Female,No,No,No,29,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.0,599.3,0,4128,Mature,20.66551724137931,-44.76169246059918,1.0332758620689655,1,20.0,0,1.5456349206349205,29,0.0,6.3974295302577975,3.044522437723423,8.32579052588609
Female,No,Yes,No,67,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.25,1733.15,0,5887,Loyal,25.867910447761197,-39.51169246059918,1.0244717009014337,1,25.25,1,4.073412698412699,134,25.25,7.458272658789441,3.2676659890376327,8.680671660408713
Male,No,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),70.9,4677.1,0,4361,Loyal,69.80746268656716,6.138307539400827,0.984590446919142,5,14.18,0,4.64484126984127,134,0.0,8.450647323572339,4.275276264727001,8.380685946761574
Female,No,Yes,Yes,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.85,119.3,0,5060,New,19.883333333333333,-44.91169246059918,1.0016792611251049,1,19.85,1,2.2261904761904763,0,19.85,4.789988622980633,3.03735394824481,8.529319371214077
Female,No,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.35,4849.1,0,3723,Mature,103.17234042553191,41.588307539400816,0.9701207374286028,5,21.27,3,1.367063492063492,0,319.04999999999995,8.48675460227567,4.67609452432479,8.222553638396958
Female,No,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,99.5,5424.25,0,4754,Loyal,102.34433962264151,34.73830753940082,1.028586327865744,6,16.583333333333332,0,3.5932539682539684,106,0.0,8.598819260296182,4.61015772749913,8.46695197497949
Male,No,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.7,5878.9,0,5345,Loyal,85.20144927536231,19.938307539400824,1.005920298410417,7,12.1,1,4.958333333333333,138,84.7,8.679295033945333,4.450852825603734,8.584103896698863
Male,No,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,86.05,244.85,0,2500,New,81.61666666666666,21.28830753940082,0.948479566143715,3,28.683333333333334,2,0.4702380952380952,0,172.1,5.504721593857949,4.466482666214198,7.824445930877619
Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.55,220.75,0,2124,New,55.1875,-20.21169246059918,1.2387766554433222,1,44.55,1,0.1984126984126984,0,44.55,5.401550621189688,3.818810623705968,7.661527081358517
Male,No,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),75.85,4261.2,0,5314,Loyal,76.09285714285714,11.088307539400816,1.003201808079857,5,15.169999999999998,1,5.492063492063492,112,75.85,8.357540737883225,4.341855469984605,8.57828829077605
Male,Yes,Yes,No,61,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.0,1501.75,0,6421,Loyal,24.618852459016395,-39.76169246059918,0.9847540983606556,1,25.0,0,3.990079365079365,122,0.0,7.315052041919271,3.258096538021482,8.76748487464946
Female,No,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.0,89.75,0,5225,New,44.875,-19.76169246059918,0.9972222222222222,1,45.0,3,1.1706349206349205,0,135.0,4.5081084731449605,3.828641396489095,8.561401446080557
Male,No,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.5,255.5,0,2891,New,21.291666666666668,-44.26169246059918,1.0386178861788615,1,20.5,1,2.3095238095238093,0,20.5,5.547128664610824,3.068052935133617,7.969703583278656
Female,No,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,90.45,2509.25,0,5823,Mature,89.61607142857143,25.688307539400824,0.9907802258548528,3,30.15,2,3.817460317460317,28,180.9,7.828137628759546,4.515792374836875,8.669742589876522
Male,No,No,No,24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.45,1440.75,0,5095,Growing,60.03125,-4.311692460599176,0.993072787427626,4,15.1125,1,0.9047619047619048,0,60.45,7.273612932495522,4.118223836012044,8.536211197252
Female,No,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,78.45,5333.35,0,5071,Loyal,78.43161764705883,13.688307539400824,0.9997656806508456,6,13.075,2,4.801587301587301,68,156.9,8.581922319387171,4.375127892982725,8.531490496117062
Male,No,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,100.55,3895.35,0,3124,Mature,99.88076923076925,35.78830753940082,0.9933442986650346,4,25.1375,0,4.113095238095238,78,0.0,8.26779549645639,4.620551288026394,8.047189562170502
Female,No,Yes,No,42,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.35,869.9,0,2127,Mature,20.71190476190476,-44.41169246059918,1.0177840177840176,1,20.35,1,1.7261904761904765,0,20.35,6.7695271596986935,3.061051739674633,7.662937850461535
Female,No,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.75,512.25,0,4297,New,85.375,25.98830753940082,0.940771349862259,3,30.25,3,1.511904761904762,0,272.25,6.240763055899043,4.51906748693468,8.365905077202456
Female,No,Yes,No,38,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.25,814.75,0,4411,Mature,21.44078947368421,-44.51169246059918,1.0588044184535412,1,20.25,1,2.6706349206349205,38,20.25,6.70410793547343,3.056356895370426,8.392083380373393
Male,No,No,No,18,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.05,388.6,0,2782,Growing,21.58888888888889,-44.71169246059918,1.0767525630368522,1,20.05,0,2.392857142857143,36,0.0,5.96512057176838,3.0469005601283903,7.931284761525891
Female,No,Yes,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.6,93.45,0,4580,New,23.3625,-45.16169246059918,1.1919642857142856,1,19.6,1,1.1984126984126984,0,19.6,4.548070593947519,3.025291075795536,8.429672593886743
Male,No,Yes,No,27,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.8,1389.85,0,2563,Mature,51.47592592592592,-10.96169246059918,0.9568015971361696,3,17.933333333333334,3,1.8035714285714288,0,161.39999999999998,7.237670350019569,4.00369019395397,7.849323818040561
Male,No,No,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,70.2,2894.55,0,5365,Mature,70.59878048780489,5.4383075394008245,1.0056806337294142,5,14.04,0,3.283730158730159,41,0.0,7.970930354691506,4.26549281841793,8.58783803098557
Male,No,Yes,Yes,50,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,75.5,4025.6,0,5141,Loyal,80.512,10.738307539400822,1.0663841059602648,5,15.1,1,4.408730158730159,50,75.5,8.300677626392249,4.33729074083249,8.545197387825835
Male,No,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,20.35,1354.4,0,4949,Loyal,18.811111111111117,-44.41169246059918,0.9243789243789244,1,20.35,1,5.142857142857143,144,20.35,7.211851892702013,3.061051739674633,8.507142855562735
Female,No,No,No,70,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),26.05,1856.4,0,4467,Loyal,26.52,-38.71169246059918,1.018042226487524,1,26.05,0,2.115079365079365,70,0.0,7.526932939341908,3.2976870052924907,8.404696160189092
Male,No,Yes,Yes,44,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.6,926.0,0,2471,Mature,21.045454545454547,-44.16169246059918,1.0216240070609002,1,20.6,0,3.753968253968254,44,0.0,6.831953565565855,3.0726933146901194,7.812782818577581
Female,No,Yes,Yes,34,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),20.1,682.1,0,2272,Mature,20.061764705882357,-44.66169246059918,0.998097746561311,1,20.1,1,3.615079365079365,34,20.1,6.526641261737804,3.0492730404820207,7.728855823852543
Female,Yes,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.3,1778.7,0,4397,Loyal,24.704166666666666,-40.46169246059918,1.0166323731138545,1,24.3,0,4.142857142857142,144,0.0,7.48420008975594,3.2308043957334744,8.388905171114706
Male,No,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,24.5,1816.2,0,4058,Loyal,25.580281690140847,-40.26169246059918,1.0440931302098304,1,24.5,2,4.128968253968254,142,49.0,7.505052133885248,3.2386784521643803,8.308691916838898
Female,No,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.5,7069.25,0,5718,Loyal,110.45703125,45.73830753940082,0.9996111425339368,6,18.416666666666668,1,3.746031746031746,128,110.5,8.86365111894437,4.7140245909001735,8.651549243915316
Female,No,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.25,1841.2,0,4551,Loyal,25.572222222222223,-39.51169246059918,1.0127612761276128,1,25.25,1,4.142857142857142,144,25.25,7.518715788554135,3.2676659890376327,8.423321975806166
Male,Yes,Yes,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),90.1,2656.7,0,3553,Mature,91.6103448275862,25.338307539400816,1.0167629836580043,4,22.525,0,2.974206349206349,29,0.0,7.885216366086096,4.511957804265912,8.175829008714597
Female,No,Yes,No,23,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),68.75,1689.45,0,3519,Growing,73.45434782608696,3.9883075394008216,1.0684268774703558,5,13.75,1,3.033730158730159,23,68.75,7.43275004466232,4.244917420701475,8.166216268592143
Male,No,Yes,Yes,52,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.2,1054.75,0,4203,Loyal,20.283653846153847,-45.561692460599176,1.0564403044871795,1,19.2,0,4.865079365079366,104,0.0,6.962006693814053,3.005682604407159,8.343791731996841
Female,No,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.1,7334.05,0,5213,Loyal,114.59453125,50.338307539400816,0.9956084383145092,7,16.442857142857143,1,3.888888888888889,128,115.1,8.900419507186433,4.754451888703846,8.559102594493448
Male,No,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.65,2404.85,0,5207,Growing,100.20208333333332,34.88830753940083,1.0055402241177454,4,24.9125,2,0.9047619047619048,0,199.3,7.785658550451497,4.611649152085801,8.557951183888406
Male,No,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.45,171.45,0,4889,New,85.725,26.688307539400824,0.9373974849644614,3,30.48333333333333,3,1.4563492063492065,0,274.35,5.15010733938285,4.5266679578331335,8.494947582468917
Female,No,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,84.75,2839.45,0,2020,Mature,83.51323529411764,19.98830753940082,0.985406906125282,7,12.107142857142858,0,5.472222222222222,68,0.0,7.95171776930749,4.45143608604605,7.611347717403621
Male,No,Yes,Yes,53,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.75,3942.45,0,5052,Loyal,74.38584905660377,13.988307539400822,0.9445822102425876,5,15.75,1,4.450396825396826,53,78.75,8.279811253665487,4.378896741664954,8.527737405291909
Female,No,Yes,Yes,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.25,873.4,0,2070,Mature,18.582978723404256,-44.51169246059918,0.9176779616495928,1,20.25,0,4.795634920634921,94,0.0,6.773537936862329,3.056356895370426,7.635786861395585
Male,No,No,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.9,1529.65,0,5730,Loyal,21.24513888888889,-44.86169246059918,1.0675949190396428,1,19.9,0,4.142857142857142,144,0.0,7.33344776077027,3.039749158970765,8.653645314551737
Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),97.75,6991.6,0,4054,Loyal,97.10555555555555,32.98830753940082,0.9934072179596476,5,19.55,1,5.714285714285714,144,97.75,8.852607726010682,4.592591403781231,8.307705966549513
Female,No,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.4,715.0,0,5041,New,102.14285714285714,35.63830753940083,1.0173591348890152,5,20.08,3,0.8115079365079365,0,301.20000000000005,6.573680166960646,4.619073091157083,8.525558107747866
