customerid,city,zip_code,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_value,churn_score,cltv,churn_reason,avg_monthly_charge,charge_vs_avg,payment_ratio,total_services,cost_per_service,high_risk,engagement_score,tenure_x_contract,charge_x_risk
3694-DELSO,Olancha,93549,36.296851,-117.865469,Male,No,Yes,Yes,4,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),38.55,156.1,0,40,3824,,39.025,-26.21169246059918,1.0123216601815823,2,19.275,1,2.341269841269841,0,38.55
3893-JRNFS,Palmdale,93550,34.536232,-118.082935,Male,No,No,No,68,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.9,2796.35,0,69,6270,,41.12279411764706,-24.86169246059918,1.0306464691139614,2,19.95,2,1.2301587301587302,0,79.8
9603-OAIHC,Palmdale,93551,34.613476,-118.256358,Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,70.05,0,51,2469,,70.05,5.288307539400819,1.0,1,70.05,3,0.15674603174603174,0,210.14999999999998
1133-KXCGE,Palmdale,93552,34.557711,-118.029441,Female,No,No,No,18,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,407.05,0,55,2910,,22.61388888888889,-44.66169246059918,1.1250690989496959,1,20.1,0,1.3928571428571428,18,0.0
0142-GVYSN,Randsburg,93554,35.405722,-117.773354,Male,No,No,No,26,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.3,511.25,0,68,5712,,19.66346153846154,-44.46169246059918,0.9686434255399772,1,20.3,3,0.503968253968254,0,60.900000000000006
1049-FYSYG,Ridgecrest,93555,35.603913,-117.67828,Female,No,Yes,No,17,No,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),35.65,646.05,0,38,5977,,38.002941176470586,-29.11169246059918,1.0660011550202129,2,17.825,2,1.5218253968253967,0,71.3
8406-LNMHF,Trona,93562,35.74837,-117.384948,Male,Yes,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),82.95,4903.15,0,61,5295,,83.1042372881356,18.188307539400824,1.001859400700851,4,20.7375,1,3.390873015873016,59,82.95
1821-BUCWY,Valyermo,93563,34.39583,-117.734568,Male,No,No,No,30,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,55.65,1653.85,0,70,5445,,55.12833333333333,-9.11169246059918,0.9906259359089548,3,18.55,1,2.845238095238095,60,55.65
0023-UYUPN,Ahwahnee,93601,37.375816,-119.739935,Female,Yes,Yes,No,50,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,25.2,1306.3,0,61,4015,,26.125999999999998,-39.561692460599176,1.0367460317460317,1,25.2,1,2.837301587301587,50,25.2
8314-DPQHL,Auberry,93602,36.991762,-119.242874,Male,No,No,No,9,No,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,50.8,463.6,0,47,5535,,51.51111111111111,-13.961692460599181,1.0139982502187228,4,12.7,0,1.6964285714285714,9,0.0
1465-WCZVT,Badger,93603,36.64545,-118.924982,Female,No,Yes,Yes,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.65,60.65,0,31,4943,,20.216666666666665,-45.11169246059918,1.0288379983036473,1,19.65,1,2.1845238095238093,0,19.65
9481-SFCQY,Bass Lake,93604,37.458367,-119.345011,Female,No,No,Yes,14,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.8,824.85,0,51,5962,,58.917857142857144,-4.961692460599181,0.9852484472049691,3,19.933333333333334,2,1.623015873015873,0,119.6
6360-SVNWV,Big Creek,93605,37.17277,-119.2997,Female,Yes,No,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.55,2094.65,0,39,2057,,67.56935483870969,8.788307539400819,0.9186859937282079,2,36.775,2,0.7162698412698413,0,147.1
0567-GGCAC,Biola,93606,36.798882,-120.019511,Female,No,No,No,7,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,61.4,438.9,0,71,2845,,62.699999999999996,-3.36169246059918,1.021172638436482,4,15.35,2,0.6686507936507936,0,122.8
8884-MRNSU,Caruthers,93609,36.5276,-119.865999,Male,No,Yes,No,17,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.9,329.75,0,63,3526,,19.397058823529413,-44.86169246059918,0.9747265740467043,1,19.9,0,2.378968253968254,17,0.0
2171-UDMFD,Chowchilla,93610,37.100948,-120.270136,Male,No,Yes,Yes,32,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.45,674.55,0,42,4363,,21.0796875,-45.311692460599176,1.083788560411311,1,19.45,2,2.587301587301587,0,38.9
9050-IKDZA,Clovis,93611,36.917652,-119.593757,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,81.5,162.55,0,59,4267,,81.275,16.73830753940082,0.997239263803681,2,40.75,1,0.3134920634920635,0,81.5
9802-CAQUT,Coarsegold,93614,37.212191,-119.749323,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.55,7887.25,0,27,5723,,109.54513888888889,44.78830753940082,0.9999556265530707,6,18.258333333333333,0,5.857142857142857,144,0.0
0187-WZNAB,Del Rey,93616,36.657462,-119.595293,Female,No,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.4,1972.35,0,57,4331,,73.05,9.638307539400827,0.9818548387096773,2,37.2,1,2.6607142857142856,0,74.4
1475-VWVDO,Dos Palos,93620,37.045728,-120.630682,Male,No,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.9,490.55,0,52,5335,,70.07857142857144,10.138307539400827,0.9356284569902726,2,37.45,3,0.3829365079365079,0,224.70000000000002
1357-MVDOZ,Firebaugh,93622,36.785618,-120.625382,Male,No,Yes,Yes,11,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.65,683.25,0,71,2136,,62.11363636363637,-5.11169246059918,1.0413015316619676,3,19.883333333333333,2,2.581349206349206,0,119.3
7602-MVRMB,Fish Camp,93623,37.483535,-119.679414,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.45,8058.85,0,41,4754,,111.92847222222223,45.688307539400824,1.013385896081686,6,18.408333333333335,1,5.857142857142857,144,110.45
1197-BVMVG,Friant,93626,37.027663,-119.69056,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.45,294.45,0,50,4093,,73.6125,9.688307539400824,0.9887508394895903,1,74.45,3,0.1984126984126984,0,223.35000000000002
5406-KGRMX,Helm,93627,36.520537,-120.118055,Female,No,No,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,24.55,1719.15,0,74,4555,,24.213380281690142,-40.21169246059918,0.9862884025128368,1,24.55,1,3.128968253968254,142,24.55
5968-HYJRZ,Kerman,93630,36.727418,-120.123526,Male,No,Yes,Yes,47,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.55,1160.45,0,78,3629,,24.690425531914894,-40.21169246059918,1.0057199809333968,1,24.55,0,4.795634920634921,94,0.0
5198-EFNBM,Kingsburg,93631,36.478239,-119.52137,Male,Yes,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,90.65,5199.8,0,23,5636,,91.22456140350877,25.888307539400827,1.0063382394209461,4,22.6625,2,3.3630952380952377,57,181.3
7516-GMHUV,Lakeshore,93634,37.290606,-119.216328,Male,Yes,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),105.05,5163.3,0,40,5324,,103.266,40.28830753940082,0.9830176106615898,5,21.009999999999998,1,4.408730158730159,100,105.05
7140-ADSMJ,Los Banos,93635,36.995162,-120.955099,Male,No,No,No,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.45,162.3,0,24,5624,,20.2875,-44.311692460599176,0.9920537897310514,1,20.45,2,0.25396825396825395,0,40.9
2230-XTUWL,Madera,93637,36.902954,-120.194274,Female,No,Yes,Yes,48,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.55,883.35,0,68,5461,,18.403125,-45.21169246059918,0.9413363171355498,1,19.55,0,4.80952380952381,96,0.0
7706-YLMQA,Madera,93638,37.004068,-119.930027,Female,No,No,No,70,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.7,1341.5,0,72,6072,,19.164285714285715,-45.061692460599176,0.9728063814358231,1,19.7,0,2.115079365079365,70,0.0
2585-KTFRE,Mendota,93640,36.687292,-120.437354,Male,No,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.45,70.45,0,53,2706,,70.45,5.6883075394008245,1.0,5,14.09,2,1.7281746031746033,0,140.9
7994-UYIVZ,Miramonte,93641,36.696759,-119.024051,Male,No,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,659.45,0,72,2512,,82.43125,20.888307539400827,0.9624197314652656,2,42.825,2,1.3968253968253967,0,171.3
7717-BICXI,O Neals,93645,37.140104,-119.657092,Male,No,Yes,Yes,60,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.55,1205.05,0,47,4020,,20.084166666666665,-44.21169246059918,0.9773317112733171,1,20.55,0,4.976190476190476,120,0.0
6559-RAKOZ,Orange Cove,93646,36.633498,-119.298895,Male,No,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,97.95,4917.9,0,53,4301,,100.36530612244897,33.188307539400824,1.0246585617401631,4,24.4875,2,4.2519841269841265,49,195.9
4716-MRVEN,Parlier,93648,36.622237,-119.521126,Female,No,No,No,29,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.0,599.3,0,65,4128,,20.66551724137931,-44.76169246059918,1.0332758620689655,1,20.0,0,1.5456349206349205,29,0.0
2143-LJULT,Fresno,93650,36.841655,-119.797113,Female,No,Yes,No,67,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.25,1733.15,0,32,5887,,25.867910447761194,-39.51169246059918,1.0244717009014335,1,25.25,1,4.073412698412699,134,25.25
3200-MNQTF,Raisin City,93652,36.594542,-119.905245,Male,No,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),70.9,4677.1,0,80,4361,,69.80746268656716,6.138307539400827,0.984590446919142,5,14.180000000000001,0,4.64484126984127,134,0.0
6164-HXUGH,Raymond,93653,37.252057,-119.95783,Female,No,Yes,Yes,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.85,119.3,0,31,5060,,19.883333333333333,-44.91169246059918,1.0016792611251049,1,19.85,1,2.2261904761904763,0,19.85
5630-IXDXV,Reedley,93654,36.636638,-119.421842,Female,No,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.35,4849.1,0,74,3723,,103.17234042553193,41.588307539400816,0.9701207374286029,5,21.27,3,1.367063492063492,0,319.04999999999995
0320-DWVTU,Riverdale,93656,36.452211,-119.94575,Female,No,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,99.5,5424.25,0,23,4754,,102.34433962264151,34.73830753940082,1.0285863278657439,6,16.583333333333332,0,3.5932539682539684,106,0.0
9135-MGVPY,Sanger,93657,36.819628,-119.440414,Male,No,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.7,5878.9,0,70,5345,,85.20144927536231,19.938307539400824,1.005920298410417,7,12.1,1,4.958333333333333,138,84.7
1212-GLHMD,San Joaquin,93660,36.600193,-120.153393,Male,No,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,86.05,244.85,0,37,2500,,81.61666666666666,21.28830753940082,0.948479566143715,3,28.683333333333334,2,0.47023809523809523,0,172.1
7878-JGDKK,Selma,93662,36.545322,-119.642281,Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.55,220.75,0,45,2124,,55.1875,-20.21169246059918,1.2387766554433222,1,44.55,1,0.1984126984126984,0,44.55
1088-AUUZZ,Shaver Lake,93664,37.223,-119.001021,Male,No,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),75.85,4261.2,0,52,5314,,76.09285714285714,11.088307539400816,1.003201808079857,5,15.169999999999998,1,5.492063492063492,112,75.85
6614-YWYSC,Sultana,93666,36.545353,-119.338535,Male,Yes,Yes,No,61,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.0,1501.75,0,78,6421,,24.618852459016395,-39.76169246059918,0.9847540983606557,1,25.0,0,3.990079365079365,122,0.0
9588-OZDMQ,Tollhouse,93667,36.993666,-119.348267,Female,No,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.0,89.75,0,60,5225,,44.875,-19.76169246059918,0.9972222222222222,1,45.0,3,1.1706349206349205,0,135.0
6476-EPYZR,Wishon,93669,37.287758,-119.548156,Male,No,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.5,255.5,0,65,2891,,21.291666666666668,-44.26169246059918,1.0386178861788617,1,20.5,1,2.3095238095238093,0,20.5
1174-FGIFN,Squaw Valley,93675,36.719141,-119.202677,Female,No,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,90.45,2509.25,0,74,5823,,89.61607142857143,25.688307539400824,0.9907802258548527,3,30.150000000000002,2,3.817460317460317,28,180.9
6620-HVDUJ,Fresno,93701,36.749403,-119.787574,Male,No,No,No,24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.45,1440.75,0,56,5095,,60.03125,-4.3116924605991755,0.9930727874276261,4,15.1125,1,0.9047619047619047,0,60.45
1032-MAELW,Fresno,93703,36.768774,-119.762633,Female,No,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,78.45,5333.35,0,67,5071,,78.43161764705883,13.688307539400824,0.9997656806508455,6,13.075000000000001,2,4.801587301587301,68,156.9
7641-TQFHN,Fresno,93704,36.799648,-119.801247,Male,No,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,100.55,3895.35,0,71,3124,,99.88076923076923,35.78830753940082,0.9933442986650346,4,25.1375,0,4.113095238095238,78,0.0
1552-TKMXS,Fresno,93705,36.78724,-119.827813,Female,No,Yes,No,42,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.35,869.9,0,69,2127,,20.711904761904762,-44.41169246059918,1.0177840177840176,1,20.35,1,1.7261904761904763,0,20.35
8622-ZLFKO,Fresno,93710,36.822715,-119.761826,Female,No,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.75,512.25,0,54,4297,,85.375,25.98830753940082,0.940771349862259,3,30.25,3,1.5119047619047619,0,272.25
6188-UXBBR,Fresno,93720,36.878709,-119.7645,Female,No,Yes,No,38,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.25,814.75,0,25,4411,,21.44078947368421,-44.51169246059918,1.0588044184535412,1,20.25,1,2.6706349206349205,38,20.25
2333-KWEWW,Fresno,93721,36.732694,-119.783786,Male,No,No,No,18,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.05,388.6,0,20,2782,,21.58888888888889,-44.71169246059918,1.0767525630368522,1,20.05,0,2.392857142857143,36,0.0
5702-SKUOB,Fresno,93722,36.78979,-119.929894,Female,No,Yes,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.6,93.45,0,66,4580,,23.3625,-45.16169246059918,1.1919642857142856,1,19.6,1,1.1984126984126984,0,19.6
1134-YWTYF,Fresno,93725,36.623632,-119.741322,Male,No,Yes,No,27,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.8,1389.85,0,66,2563,,51.47592592592592,-10.961692460599181,0.9568015971361696,3,17.933333333333334,3,1.8035714285714286,0,161.39999999999998
6061-GWWAV,Fresno,93726,36.793601,-119.761131,Male,No,No,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,70.2,2894.55,0,56,5365,,70.59878048780489,5.4383075394008245,1.0056806337294142,5,14.040000000000001,0,3.283730158730159,41,0.0
0679-TDGAK,Fresno,93727,36.751489,-119.68072,Male,No,Yes,Yes,50,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,75.5,4025.6,0,21,5141,,80.512,10.738307539400822,1.0663841059602648,5,15.1,1,4.408730158730159,50,75.5
6585-WCEWR,Fresno,93728,36.757345,-119.818274,Male,No,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,20.35,1354.4,0,41,4949,,18.811111111111114,-44.41169246059918,0.9243789243789244,1,20.35,1,5.142857142857143,144,20.35
9067-YGSCA,Salinas,93901,36.64152,-121.622188,Female,No,No,No,70,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),26.05,1856.4,0,21,4467,,26.52,-38.71169246059918,1.018042226487524,1,26.05,0,2.115079365079365,70,0.0
9067-SQTNS,Salinas,93905,36.667794,-121.601306,Male,No,Yes,Yes,44,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.6,926.0,0,44,2471,,21.045454545454547,-44.16169246059918,1.0216240070609002,1,20.6,0,3.753968253968254,44,0.0
1776-SPBWV,Salinas,93907,36.77462,-121.664714,Female,No,Yes,Yes,34,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),20.1,682.1,0,21,2272,,20.061764705882354,-44.66169246059918,0.998097746561311,1,20.1,1,3.615079365079365,34,20.1
8735-SDUFN,Salinas,93908,36.624338,-121.615669,Female,Yes,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.3,1778.7,0,55,4397,,24.704166666666666,-40.46169246059918,1.0166323731138545,1,24.3,0,4.142857142857142,144,0.0
9668-PUGNU,Big Sur,93920,36.092975,-121.549826,Male,No,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,24.5,1816.2,0,38,4058,,25.580281690140847,-40.26169246059918,1.0440931302098304,1,24.5,2,4.128968253968254,142,49.0
9405-GPBBG,Carmel By The Sea,93921,36.554618,-121.922239,Female,No,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.5,7069.25,0,64,5718,,110.45703125,45.73830753940082,0.9996111425339367,6,18.416666666666668,1,3.746031746031746,128,110.5
1926-QUZNN,Carmel,93923,36.460611,-121.852507,Female,No,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.25,1841.2,0,36,4551,,25.572222222222223,-39.51169246059918,1.0127612761276128,1,25.25,1,4.142857142857142,144,25.25
7016-NVRIC,Chualar,93925,36.596271,-121.442274,Male,Yes,Yes,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),90.1,2656.7,0,55,3553,,91.6103448275862,25.338307539400816,1.0167629836580045,4,22.525,0,2.974206349206349,29,0.0
5829-NVSQN,Gonzales,93926,36.52588,-121.396719,Female,No,Yes,No,23,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),68.75,1689.45,0,34,3519,,73.45434782608696,3.9883075394008216,1.0684268774703558,5,13.75,1,3.033730158730159,23,68.75
9565-AXSMR,Greenfield,93927,36.248708,-121.386617,Male,No,Yes,Yes,52,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.2,1054.75,0,78,4203,,20.283653846153847,-45.561692460599176,1.0564403044871795,1,19.2,0,4.865079365079366,104,0.0
8869-LIHMK,King City,93930,36.220761,-120.980777,Female,No,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.1,7334.05,0,78,5213,,114.59453125,50.338307539400816,0.9956084383145092,7,16.442857142857143,1,3.888888888888889,128,115.1
0447-RXSGD,Monterey,93940,36.362741,-121.869685,Male,No,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.65,2404.85,0,47,5207,,100.20208333333333,34.88830753940083,1.0055402241177454,4,24.9125,2,0.9047619047619047,0,199.3
4927-WWOOZ,Pacific Grove,93950,36.618337,-121.926417,Male,No,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.45,171.45,0,32,4889,,85.725,26.688307539400824,0.9373974849644614,3,30.483333333333334,3,1.4563492063492063,0,274.35
5788-YPOEG,Pebble Beach,93953,36.587497,-121.944815,Female,No,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,84.75,2839.45,0,51,2020,,83.51323529411764,19.98830753940082,0.9854069061252819,7,12.107142857142858,0,5.472222222222222,68,0.0
0661-KBKPA,Seaside,93955,36.625114,-121.823565,Male,No,Yes,Yes,53,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.75,3942.45,0,73,5052,,74.38584905660377,13.988307539400822,0.9445822102425876,5,15.75,1,4.450396825396826,53,78.75
9081-WWXKP,Soledad,93960,36.414216,-121.360597,Female,No,Yes,Yes,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.25,873.4,0,38,2070,,18.582978723404256,-44.51169246059918,0.9176779616495928,1,20.25,0,4.795634920634921,94,0.0
0784-ZQJZX,Spreckels,93962,36.624641,-121.647195,Male,No,No,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.9,1529.65,0,72,5730,,21.24513888888889,-44.86169246059918,1.0675949190396428,1,19.9,0,4.142857142857142,144,0.0
3133-PZNSR,Belmont,94002,37.509366,-122.306132,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),97.75,6991.6,0,46,4054,,97.10555555555555,32.98830753940082,0.9934072179596477,5,19.55,1,5.714285714285714,144,97.75
0722-SVSFK,Half Moon Bay,94019,37.45567,-122.407992,Female,No,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.4,715.0,0,56,5041,,102.14285714285714,35.63830753940083,1.0173591348890152,5,20.080000000000002,3,0.8115079365079365,0,301.20000000000005
3612-YVGSJ,La Honda,94020,37.285677,-122.224165,Female,No,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.45,1681.6,0,77,4742,,23.68450704225352,-40.311692460599176,0.968691494570696,1,24.45,1,4.128968253968254,142,24.45
9825-YCXWZ,Loma Mar,94021,37.266388,-122.26308,Female,Yes,No,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),101.1,4016.2,0,38,2227,,97.9560975609756,36.338307539400816,0.9689030421461485,5,20.22,1,2.283730158730159,41,101.1
5397-NSKQG,Los Altos,94022,37.349546,-122.134356,Male,No,Yes,Yes,67,No,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),50.9,3281.65,0,62,5281,,48.97985074626866,-13.86169246059918,0.9622760460956515,3,16.966666666666665,0,5.359126984126984,134,0.0
8565-HBFNN,Los Altos,94024,37.352911,-122.093002,Male,No,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),107.2,7317.1,0,51,5935,,106.0449275362319,42.438307539400824,0.9892250703006706,6,17.866666666666667,1,3.8154761904761907,69,107.2
2000-DHJUY,Menlo Park,94025,37.449551,-122.183762,Female,Yes,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.2,6474.45,0,44,5264,,92.49214285714285,27.438307539400824,1.0031685776262782,7,13.171428571428573,1,4.972222222222222,140,92.2
8670-ERCJH,Portola Valley,94028,37.369709,-122.215844,Male,No,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),113.4,8164.1,0,56,6347,,113.39027777777778,48.63830753940083,0.9999142661179699,7,16.2,0,4.0,144,0.0
7758-UJWYS,Millbrae,94030,37.601248,-122.403099,Male,No,Yes,Yes,34,No,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,40.55,1325.85,0,31,3897,,38.995588235294115,-24.21169246059918,0.9616667875534924,2,20.275,2,4.757936507936508,68,81.1
2050-ONYDQ,Montara,94037,37.540582,-122.509594,Female,No,Yes,Yes,65,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),26.0,1654.85,0,72,5352,,25.459230769230768,-38.76169246059918,0.9792011834319526,1,26.0,0,5.045634920634921,130,0.0
